日付,時刻,緯度,経度,高度,速度,距離,積算距離
26/06/01,17:30:48,33.8563,132.1175,8.48,0.00,367.88,4.2Km,"<+33.85638097,+132.11758197> +/- 136.97m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分48秒 日本標準時","<+33.85441697,+132.11437871> +/- 1341.97m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分44秒 日本標準時"
26/06/01,17:30:49,33.8563,132.1175,8.48,0.00,0.83,4.2Km,"<+33.85638540,+132.11758921> +/- 137.25m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分49秒 日本標準時","<+33.85638097,+132.11758197> +/- 136.97m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分48秒 日本標準時"
26/06/01,17:30:56,33.8566,132.1182,4.86,0.00,69.25,4.2Km,"<+33.85668332,+132.11824684> +/- 86.55m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分56秒 日本標準時","<+33.85638540,+132.11758921> +/- 137.25m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分49秒 日本標準時"
26/06/01,17:30:58,33.8567,132.1182,5.49,0.00,3.63,4.2Km,"<+33.85670176,+132.11827920> +/- 89.30m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分58秒 日本標準時","<+33.85668332,+132.11824684> +/- 86.55m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分56秒 日本標準時"
26/06/01,17:31:13,33.8566,132.1177,11.39,0.00,45.90,4.3Km,"<+33.85661247,+132.11779493> +/- 616.75m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時31分13秒 日本標準時","<+33.85670176,+132.11827920> +/- 89.30m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時30分58秒 日本標準時"
26/06/01,17:31:15,33.8567,132.1176,11.93,0.00,18.05,4.3Km,"<+33.85670122,+132.11763149> +/- 623.09m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時31分15秒 日本標準時","<+33.85661247,+132.11779493> +/- 616.75m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時31分13秒 日本標準時"
26/06/01,17:31:25,33.8568,132.1173,13.91,0.00,31.11,4.3Km,"<+33.85685422,+132.11734974> +/- 840.78m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時31分25秒 日本標準時","<+33.85670122,+132.11763149> +/- 623.09m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時31分15秒 日本標準時"
26/06/01,17:31:37,33.8578,132.1175,13.95,0.00,107.79,4.4Km,"<+33.85781500,+132.11752418> +/- 1095.62m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時31分37秒 日本標準時","<+33.85685422,+132.11734974> +/- 840.78m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時31分25秒 日本標準時"
26/06/01,17:31:37,33.8578,132.1175,13.92,0.00,0.00,4.4Km,"<+33.85781500,+132.11752418> +/- 1095.67m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時31分37秒 日本標準時","<+33.85781500,+132.11752418> +/- 1095.62m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時31分37秒 日本標準時"
26/06/01,17:32:56,33.8704,132.1208,5.19,0.00,1431.53,5.9Km,"<+33.87042473,+132.12081964> +/- 40.00m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時32分56秒 日本標準時","<+33.85781500,+132.11752418> +/- 1095.67m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時31分37秒 日本標準時"
26/06/01,17:33:02,33.8705,132.1209,9.42,0.00,16.07,5.9Km,"<+33.87054388,+132.12091851> +/- 240.65m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分02秒 日本標準時","<+33.87042473,+132.12081964> +/- 40.00m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時32分56秒 日本標準時"
26/06/01,17:33:03,33.8705,132.1209,9.42,0.00,0.34,5.9Km,"<+33.87054135,+132.12091640> +/- 240.93m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分03秒 日本標準時","<+33.87054388,+132.12091851> +/- 240.65m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分02秒 日本標準時"
26/06/01,17:33:10,33.8725,132.1208,9.06,0.00,223.65,6.1Km,"<+33.87255740,+132.12087809> +/- 52.00m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分10秒 日本標準時","<+33.87054135,+132.12091640> +/- 240.93m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分03秒 日本標準時"
26/06/01,17:33:12,33.8725,132.1208,8.23,0.00,2.57,6.1Km,"<+33.87258025,+132.12087348> +/- 52.33m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分12秒 日本標準時","<+33.87255740,+132.12087809> +/- 52.00m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分10秒 日本標準時"
26/06/01,17:33:19,33.8741,132.1204,5.22,0.00,183.02,6.3Km,"<+33.87419625,+132.12047392> +/- 27.93m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分19秒 日本標準時","<+33.87258025,+132.12087348> +/- 52.33m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分12秒 日本標準時"
26/06/01,17:33:22,33.8742,132.1204,5.22,0.00,2.29,6.3Km,"<+33.87421576,+132.12046586> +/- 27.73m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分22秒 日本標準時","<+33.87419625,+132.12047392> +/- 27.93m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分19秒 日本標準時"
